Attribute 1,Attribute 2,Attribute 3,Attribute 4,ID,Answers
-2.0714845754816205,2.637150211431762,-3.5464938440512803,1.3101604328705554,157,3
-2.6471116609609378,2.5728665619592412,-3.2438377281433737,5.591011422159822,158,3
-3.8398609644102466,3.4440872220825995,-4.70889243464199,1.6964475510692916,159,3
4.153143860255481,-2.9851243946524497,-3.7522291928407037,1.6779066186723124,160,2
2.5244565695681587,0.07150881848772261,-1.9637372005783778,3.1851858015394976,161,1
2.550268130361172,-3.059814679059106,2.3407294332191064,-0.44512662740888453,162,0
2.6621957387676964,-2.6926241631294037,3.2366575275263636,-4.58138191816723,163,0
3.9767505135098578,-4.50595500141641,-2.3752308106784548,2.388361499855195,164,2
-2.7411504452089273,2.5295230104322375,-3.7673365079762435,2.368143029012237,165,3
2.73680545602952,-2.6358012005646616,-2.7656440822365664,4.0423290342856655,166,2
-1.3824299320265716,4.209826227484623,-1.846924203114562,1.6856840426954545,167,3
3.3202655760993744,-3.082627177923306,-1.353522553102941,4.0557438813559825,168,2
2.8464241014641734,-1.8664566676637298,-2.6015838865135787,2.2466019829712414,169,2
1.9868580573813235,-3.1806911322386853,-2.394622901960887,4.429522260372787,170,2
2.980740237013825,-4.714732364055236,4.727058246616532,-5.122195693226482,171,0
3.423952990315148,-4.481223868426202,-2.006727472829704,2.639883881817553,172,2
1.482011527428526,6.26483799467151,-1.2960951597256027,3.1549138792095768,173,1
3.679929996076153,3.4833686090674116,-3.775738415351869,3.481139185026673,174,1
2.5895256789129926,-3.614093945298345,2.2472061837355857,-2.6095580697904843,175,0
3.519162898992928,2.9499588873847515,-1.4774812875692591,2.7912814794702463,176,1
4.6902434001598525,3.0031510641098493,-2.8226963172168364,3.314733831109695,177,1
2.6767418767467803,-1.5721266970913976,4.588417858635083,-4.079996083033376,178,0
1.8248605354406482,3.4825466694611196,-2.361852595450782,3.019726795941777,179,1
5.001880563044127,-4.002805248941942,1.490588663399929,-3.112082142333105,180,0
-5.3452905693010475,3.6645629429893924,-2.5380021787525022,4.0432622994601,181,3
1.7422952774439033,3.4860436416646694,-2.7176141199292267,3.5772472366475494,182,1
3.4136692770479704,-3.031876528752901,-3.4916634892743947,1.1261032176025436,183,2
-2.7068853097984977,1.6873068039212884,-4.023179729880955,1.660759701015385,184,3
2.8214989532050647,-1.1791483546959585,-3.303880944400548,2.950728161010022,185,2
1.225072789702812,-1.9102472648103457,-3.8890247883257443,3.5855026695456633,186,2
-3.6277033133579546,3.244445203593702,-2.2518653660273396,4.5048985080579715,187,3
-3.180745541853945,2.0568731016622945,-3.8999507014806314,3.093293007388019,188,3
2.8616412183206537,-3.4490897610673135,2.69639574575319,-2.8075192251294268,189,0
3.2869755111878316,2.195769980503289,-3.628557565327907,1.5917631454836263,190,1
2.785359872840925,-1.0260357737889225,3.143460501265087,-1.5555386629148908,191,0
3.0148197243819514,-1.8682072214530843,2.952163881706231,-4.180057016757464,192,0
1.831135113610669,-4.961370666005935,3.24475851425,-3.8390242299541986,193,0
-1.4748594013122769,2.14992065466481,-4.304123271329091,2.9823519501617777,194,3
4.224311084966212,-2.0921924443535125,-2.8656096769084147,2.940911974301606,195,2
-3.9357851278778004,2.089782078292355,-3.3040930147856975,1.813619753541708,196,3
2.9344047346307023,-3.2332569387962966,2.703723931979108,-2.8971703736982413,197,0
2.5578594201730573,-3.394319910873567,4.7599125307073855,-2.213884684981589,198,0
4.270083593082157,-2.6902545696065827,-0.889640982765556,1.5961003250206436,199,2
0.7543507429585241,-5.272341107512824,-3.45382567910741,4.489299161750501,200,2
3.509804989182438,4.463309254037581,-4.176963477659495,3.924341293660476,201,1
3.46641539847124,-4.384587937791759,-3.158023806393597,3.462053940891033,202,2
3.537878134865327,3.447463133718151,-2.196850280943428,1.6548493973745189,203,1
3.5365900848165532,-3.754091079318445,2.3789189954623398,-4.156570848223858,204,0
5.307822116760833,3.162922122132175,-4.206505804528938,3.1637133740740513,205,1
-2.8914476683505157,2.3566912123135078,-0.8843943798272091,1.812723878477418,206,3
2.8733168051203712,-4.654682831347044,-3.12936427888466,3.928061046827965,207,2
3.490951961973689,-3.2201145964180298,-3.562665039686583,4.060984426830418,208,2
4.618209418849011,-2.36362983342259,3.136090204276589,-1.127721917677137,209,0
4.7752790501687805,-2.9779426478786357,3.292600517637417,-2.810604775329002,210,0
4.4046985741407845,-2.887286626535598,-4.99657678720988,1.4574340038618911,211,2
-2.4885512916924855,2.6734912182638273,-3.8636440209354768,3.4866406026505037,212,3
3.390179186262449,-3.9279602411510153,-3.9937712407188446,4.305990344383582,213,2
1.947655161215991,-3.648750516292513,3.119431658801908,-2.6476094422142125,214,0
-2.089414301195407,2.1879731995157057,-1.9034124095116436,3.158275682718341,215,3
-3.146473532434634,3.305770424579168,-2.803474217313239,3.70233818536857,216,3
2.131044562688062,-3.380938807578562,-4.49010777950397,4.182888963192955,217,2
3.496671622563608,-2.4432507897294253,-2.162025008252525,3.1931535201634764,218,2
1.3130200773748344,-1.157114771399121,2.2882567905471562,-5.6304571915759265,219,0
2.365587269218447,1.9406317643111737,-2.854914438668183,2.5191078916717573,220,1
1.7794375132862972,-1.785104896952676,-2.1003570960961384,3.783087636382836,221,2
2.0062402163591826,-4.078039927713329,1.8762907904410284,-3.2572512693232762,222,0
3.5366853606237982,-3.6820494756011124,2.270950566318523,-3.807330063522415,223,0
-3.7261835409758466,2.870244016730495,-3.219588133825371,1.1726570345715042,224,3
1.0347587534299285,2.8538491643235733,-4.378900882710664,1.709826934545875,225,1
2.2164975928365527,-2.49786726996822,-2.42940012791201,4.106562254007895,226,2
3.9144549300735143,-2.013389751426818,1.836708732151663,-1.8262897778587568,227,0
1.4171826738075917,-4.338115606058303,-1.8437241430261362,3.4200413104730925,228,2
-3.6214137518121445,4.209029490822848,-3.14551112519904,3.6919879551912578,229,3
2.851039446347191,1.1156390113246424,-3.0217352553684313,3.316463393776946,230,1
2.1325531116859944,-3.726603352626539,-3.041919939655703,1.6670783961709756,231,2
5.694574004465441,2.575873776646067,-4.007368904399384,2.3288577558817627,232,1
-2.703307562346569,2.7684021514198096,-2.333478671288098,3.71516037402822,233,3
-3.631051230439262,1.1678545292192226,-3.794757139411075,2.6108498696544276,234,3
1.916550977470875,3.4822132335167004,-4.85550444892071,1.492869985369822,235,1
2.298015299191771,2.8421438751141563,-1.5188947425498613,3.020842624243522,236,1
-4.591875684806347,2.0397884809198237,-2.4582807813077667,4.142039593015439,237,3
3.8959843282707554,-2.4111243413601553,-2.3359350462011674,2.409367509715696,238,2
4.199007394138699,-3.5050837802900197,2.9771008139801753,-0.9208460744480047,239,0
5.776408787947281,3.7682375996925694,-2.789039163038773,3.0761277720226885,240,1
2.80585572131415,-2.5856711319538195,4.520389819485676,-2.5925335755305334,241,0
-2.260943348903271,3.697996508139362,-2.805983220648851,1.8890102046900634,242,3
-3.362351272547843,4.022820394003562,-3.999294642888805,3.385128849043464,243,3
0.13570474848533598,2.8198492867621026,-1.2307380738457074,2.121695142244641,244,3
3.025059625779445,3.912466078895271,-3.5113363598407297,4.43061006439211,245,1
2.3221065066329185,3.265310949997033,-5.3975502030259745,2.4619494200417864,246,1
-3.4964293047055586,1.7466242311000784,-1.817950644377777,3.186719563682719,247,3
1.9150015915077192,-4.366713816756692,2.2383224305918064,-1.4100317899880914,248,0
0.8381828646857841,-3.046131906002594,-1.499262474380947,3.2207159895189164,249,2
3.2125680793276654,-3.5439811232415757,-2.8829594024342358,2.283354203964815,250,2
-2.8712840570356,2.7312068898195436,-4.604420260833651,0.5026995394232019,251,3
2.796785878703145,-3.2446606994755083,3.8830258798438324,-3.926172023094196,252,0
4.396176297137815,-3.3650063104119026,1.9817663397033587,-3.9030544788452324,253,0
3.421575856301804,-1.2645749509742332,2.9542310311752655,-3.2644558174077427,254,0
2.954503323610265,-3.3746421860914264,4.68804392216682,-2.7430547490162667,255,0
1.8706311360676873,-2.858268874766359,-4.286226672777774,3.4589065972981787,256,2
-2.6875878103903044,2.0369062008573255,-4.209363784675819,3.8402687372211433,257,3
3.5785559018131847,-3.5725027598967776,0.798978523673167,-2.1086277176108967,258,0
2.1781276065285073,-2.725833769884078,-3.4254193843543215,3.46515539552335,259,2
-3.1369880543836843,2.8812051179763025,-2.9843415655666066,2.416385171984534,260,3
3.0752550069543148,-2.3738289144820293,1.720511496962319,-3.574652625900118,261,0
2.3036877025599143,2.9098929474129456,-0.19344246772134532,2.7118212087571343,262,1
-3.0827941605796245,1.2671771204035023,-4.26469713434911,4.24557581923781,263,3
-4.797349384292805,3.7001085997926095,-1.7705374756973153,1.7487473864108818,264,3
3.845903782497512,-2.5808497139624462,3.2271669823218074,-4.240843121107324,265,0
-3.9031734947461993,4.073491218931642,-3.4093313861203773,2.5088287892157974,266,3
2.665963548154772,-2.688493323445062,3.600719476060767,-4.128563242087555,267,0
4.146836493251552,3.0574419365454,-4.440940769577546,3.957621760707343,268,1
-4.195306928766968,4.924665139425022,-3.7123794829255385,3.3338751464085,269,3
0.9371512404455413,3.191491475986473,-1.2581867483968658,5.602450413435308,270,1
3.1213236311673613,3.9052638032929723,-2.61462788336168,2.184557514292248,271,1
4.262839163064819,-2.7356557256711955,2.890752436486161,-2.5496790190151786,272,0
2.1509973133965374,1.5806925414756479,-3.571385999196721,3.3385675526123935,273,1
2.852222128622532,-1.919817397680817,-1.9007585671974763,3.857421773094405,274,2
3.0960864426495,-3.567869707642711,-4.279482464123836,4.143976750420215,275,2
2.6118670826505874,3.9642337219224046,-4.5027882096401495,4.113028937578482,276,1
4.256585285871083,-3.2137561249341684,3.957729149261629,-3.6814377583279976,277,0
2.361395796844796,-2.8550599738519558,-4.130964019299931,3.932713932481697,278,2
3.8315593561200982,-1.1917034502082025,4.418372990938087,-3.40072757708111,279,0
2.1296754163443623,-4.225793512242976,-3.2198573799517467,3.2958374326848388,280,2
2.038645418352402,-2.7361740607407237,2.835289708650687,-3.2766760045172,281,0
2.4282985442601643,-2.230727654558536,2.587332565797907,-0.41717828705598103,282,0
2.8965382937374184,-2.021198616768726,2.7580533221464814,-3.895149749726394,283,0
4.36972129169831,-1.8618274273249744,-4.024252153398283,4.105040109915399,284,2
2.333007027870537,3.073666761295503,-3.906877604504088,3.071027423036759,285,1
-3.510924604797117,2.9539852422882382,-2.855368706476476,0.9291031570373409,286,3
2.018307978446138,2.921097088193847,-2.4353464564696994,2.1764528253073236,287,1
2.454646543910432,4.018539694720944,-2.7998644834075477,3.38431816155329,288,1
5.152180383918296,1.1222731725428554,-3.3733555056145703,1.2724698935006709,289,1
-4.778295721875599,2.553851732505489,-2.3211249103949765,4.09085227993079,290,3
-2.3836551472315595,3.613991641694948,-4.815688690553298,2.8292359219264696,291,3
-2.151397906376314,2.2116616227057913,-5.063381461400508,3.4188381645459156,292,3
2.767861800211432,-1.9141972523372903,-1.2495655351499442,2.0195174264219147,293,2
-3.1877227467560254,2.7262668070895844,-3.937186272712705,3.3430134195810557,294,3
-0.44328885807536356,2.269111981140335,-1.8536945157972948,2.792179170813633,295,1
3.42604265204135,-1.3210223823953144,3.6309351718710756,-3.367769071717189,296,0
2.3994315346165007,5.462100443754757,-1.594079841697721,4.604768935679358,297,1
0.7772306467396239,3.8816911822630407,-2.722399195920086,2.5381421598987055,298,1
2.525023169125898,-2.194830757423489,2.636129540453196,-3.5694570044324654,299,0
3.8625303827697683,3.441474642118637,-2.7860877521876732,3.965325546134829,300,1
2.63221299986738,-0.2921054559930516,-1.5599746564152628,3.436875643280684,301,2
2.0749810885467954,2.2028020937688275,-2.783965914278122,3.948633582802706,302,1
3.3484811752921293,-2.0080005938080867,-2.281003878318808,1.548882079525653,303,2
1.8775780378941584,-3.2388290934413324,-2.6673902179304307,3.8449384504260244,304,2
3.4332673423808098,-1.8988037119577255,-0.05525393381267696,2.6573996682742482,305,2
-3.580112750549344,3.9222696224617217,-1.7792382609651796,0.7095037470184216,306,3
3.017089683334607,4.606659502013027,-2.4011038409009675,2.1070858773279735,307,1
3.2040191183590028,-2.768541345664593,1.973866140728636,-3.195461041395856,308,0
3.6031141900099986,-3.411566949198482,-3.139957025917258,2.945504417029607,309,2
-4.06270131602577,1.7654652249869638,-2.5718041262703135,1.9348346744044487,310,3
3.541265710358711,-1.592015542042902,1.9702368025576518,-4.086888418526767,311,0
-1.3655182158565489,1.911671006734704,-4.20260228253345,2.939854135707951,312,3
-2.0790824047070715,3.591012169418629,-2.6868505278802086,4.265371073914753,313,3
-3.5865734233383075,3.6410366259058313,-3.6612414383661998,2.3553749892032116,314,3
-3.2742225093771298,2.557957836201504,-3.6778304644303104,3.1343248129034706,315,3
-1.501958237510381,1.0979257067880301,-2.8138381305459013,3.467428582393044,316,3
2.7098874685750727,-2.4263919791869237,1.800628500772461,-3.7582991472986946,317,0
4.287329619963993,1.6040332789943434,-2.673086017696844,3.6577012192049816,318,1
2.64163585685802,-3.712808388610313,2.993191007166239,-1.9535165313726774,319,0
3.8666337890863773,-3.0323849843486084,-2.367615458120394,3.5371285472161498,320,2
4.070530246684968,-0.6931621546952562,2.9085463033416703,-2.9497228377925104,321,0
3.0092834277402747,-3.3807290649655353,3.4618590610503994,-2.019810273019434,322,0
2.8162204206995223,-3.3380136953118327,-1.7953579707449516,2.1334590907721798,323,2
-4.590724425870265,1.4948192692872329,-3.4446490799996323,2.0158650374794074,324,3
4.068667445119555,3.8134449278445164,-1.7591351043584593,1.4070720445292857,325,1
3.8216282934316927,3.4364971388458616,-3.6426183209596528,3.8029320648993465,326,1
2.221152134923008,-1.9897152807395189,-2.3219508309723507,3.173104476098035,327,2
4.2168213946063515,-4.024488180158262,-2.544997441626207,2.688940890062624,328,2
0.9050802191182306,-3.656809824464307,4.737999215573692,-2.751285951862898,329,0
2.4181812663389777,-4.484668779386299,3.4664091402802013,-3.902541345918191,330,0
-2.8578369901019,4.673341067184924,-1.2484225330758472,3.046339175430303,331,3
1.8640508570591796,-4.86892441291804,-2.735498678545871,1.925326991899637,332,2
0.3452424441450228,-4.225857356943635,-3.922295580636261,1.8995296046789945,333,2
2.4562162443356996,-2.018738304489977,1.426767356441844,-3.6626860448145004,334,0
3.483625577208138,-3.7022738746310253,-3.2349870624018378,4.095145374262074,335,2
3.752535547854907,3.741605641444893,-3.8105765763134447,2.6244812607814936,336,1
3.3835877063919746,1.2846415169835472,-3.9540139604310083,2.9570922299781923,337,1
-3.7933723337945815,2.849000648656759,-1.8729340186994907,3.927895223424804,338,3
4.036050873640807,1.6254725554513139,-3.619681790466818,3.402640802988428,339,1
-2.0489133358032054,3.163373892432581,-2.5112892483856735,2.511028285995524,340,3
2.7610659252549024,-2.7824298699497705,-1.4393151266082052,3.0374889583205653,341,2
3.616004582385043,-3.8938818386684986,-2.7174272847948697,2.6912769128726057,342,2
2.9320682526682824,-2.281426816019208,-1.6768521217613155,3.5171800866888057,343,2
-3.1527952988821832,3.2840556625933686,-3.1580285912874833,3.1635582258014314,344,3
3.513901902039426,-3.517593711348758,3.8184231193516633,-2.383062975820087,345,0
2.417176222293943,3.9091803646396577,-5.407205569971521,3.955139275884531,346,1
2.198501514507941,-3.738257045746685,2.839145630697388,-3.954658125599994,347,0
2.001180197939807,-3.5969237793767626,-2.748874366212589,1.7353661521848636,348,2
3.0651493633733873,3.0864181353747386,-3.6968754197931712,3.918654481291048,349,1
-2.7401807697393785,3.940061054023419,-3.241716585310357,2.8842254241750895,350,3
